Date;SSO;SSO_Volume;SDS;SDS_Volume;QLD;QLD_Volume;QID;QID_Volume;DDM;DDM_Volume;DXD;DXD_Volume;MVV;MVV_Volume;MZZ;MZZ_Volume;VIX Index
22/11/2013;12,1875;32289128;627,4;353708;5,655;64402224;1063,04;29666;18,01;1103214;588,7;48637;20,07;657816;227,84;1143;12,26
25/11/2013;12,1838;38501336;628;307760;5,68;46758768;1057,92;34417;18,0533;2151276;587;25807;19,9967;576888;226,72;741;12,79
26/11/2013;12,1763;32345432;628,4;253508;5,7394;45995424;1046,4;35927;18,04;843954;587,8;18620;20;590010;227,68;443;12,81
27/11/2013;12,225;39650144;625,2;215994;5,8181;48698448;1031,68;35701;18,1067;810102;585,8;18746;20,0767;522798;227,2;2146;12,98
29/11/2013;12,2063;25329744;626,4;206548;5,8825;23281968;1021,44;31951;18,08;1000824;586,6;17966;19,9467;326994;226,4;2231;13,7
02/12/2013;12,16;40299624;629;377285;5,8525;37642352;1025,344;36131;17,9;1419540;592;31014;19,965;1872222;228,16;2511;14,23
03/12/2013;12,0625;50680688;634,2;443563;5,8431;44030016;1027,2;70793;17,685;1489650;598,8;45946;19,7967;680340;228;1487;14,55
04/12/2013;12,0375;71131912;635,2;518508;5,8544;46021552;1024,64;70509;17,6417;1859508;600,4;47957;19,7617;962772;229,6;755;14,7
05/12/2013;11,9388;53832720;639,6;462174;5,8438;42258224;1026,56;45218;17,5;1448994;605,2;34814;19,8067;943344;229,76;484;15,08
06/12/2013;12,2075;45320776;625,8;753127;5,9256;47927232;1012,48;53223;17,9483;1548804;589,4;57789;20,1367;882630;229,6;661;13,79
09/12/2013;12,26;30404464;622,8;293990;5,9719;47490320;1004,8;28382;17,97;1025574;589,2;17815;20,1683;656556;225,76;1531;13,49
10/12/2013;12,1725;42709816;626,8;291030;5,965;37562352;1005,44;21838;17,8417;705072;592,4;13326;20,0317;659808;225,28;215;13,91
11/12/2013;11,8988;60765704;641,6;512109;5,8125;53175840;1030,4;41027;17,5333;1561812;603,2;46359;19,3733;711882;226,4;1022;15,42
12/12/2013;11,8275;55431896;645,2;462105;5,7844;51960272;1036,8;33591;17,34;2147790;609,6;55547;19,405;860700;234,08;2588;15,54
13/12/2013;11,8175;54841152;645,8;349779;5,7656;32029008;1039,36;29952;17,38;1458792;608,8;30716;19,5233;885612;234,08;1401;15,76
16/12/2013;11,9663;51495000;637,4;447836;5,8288;28639648;1027,84;27579;17,6617;2218506;598,4;35756;19,8183;744246;232,32;745;16,03
17/12/2013;11,8763;47717952;642,4;346405;5,8081;21784176;1031,04;30449;17,62;1292556;599,8;21444;19,8266;518490;228,8;1079;16,21
18/12/2013;12,2788;77797320;620;1175902;5,9431;83464672;1008;90436;18,2933;3453348;576,6;75168;20,32;737190;228,8;1665;13,8
19/12/2013;12,275;54967824;621,2;472610;5,9044;57119376;1013,12;26841;18,3117;1779198;576,2;27135;19,9683;1027170;224;3125;14,15
20/12/2013;12,3988;46976168;613,6;436417;6,0231;46667632;992,64;46707;18,4483;1418466;572,2;33415;20,4167;817212;226,88;945;13,79
23/12/2013;12,5375;31825392;607,4;278018;6,1506;33737552;971,52;37808;18,575;1274088;567,8;25329;20,7317;558984;221,76;1463;13,04
24/12/2013;12,5838;17328536;604,8;106954;6,1588;15666352;970,88;13388;18,6867;670614;563,7975;10561;20,9017;759888;218,08;1379;12,48
26/12/2013;12,7113;28821392;598,4;250967;6,1969;30835280;963,84;25277;18,9717;1306416;555,6;33128;20,9467;610410;216,64;531;12,33
27/12/2013;12,71;33965760;598,8;213151;6,165;37840176;969,6;31945;18,9583;1942098;555;18889;20,9767;656310;216,272;855;12,46
30/12/2013;12,6975;26241192;599;221154;6,1463;27843088;971,52;26132;19,0117;813600;553,6;15615;21,0133;269370;215,84;805;13,56
31/12/2013;12,82;26771584;593,2;333671;6,225;27526208;959,36;37901;19,185;1430748;548,4;38665;21,15;392808;215,2;630;13,72
02/01/2014;12,5738;57632320;604,6;391493;6,1294;35171248;974,08;45604;18,8767;3318762;557,4;37746;20,685;1529904;213,76;1997;14,23
03/01/2014;12,5575;44539552;605,4;336763;6,0425;46115024;988,8;42207;18,9367;1951284;555,6;20101;20,9017;863442;218,195;957;13,76
06/01/2014;12,5;57905960;608,2;388094;5,9931;65894976;995,2;59919;18,83;2777964;558,6;36157;20,605;1561602;216,48;413;13,55
07/01/2014;12,6438;38874176;601;328358;6,1025;66091568;978,56;40796;19,08;1555998;551,4;28139;20,93;910050;219,2;1090;12,92
08/01/2014;12,6488;52226168;600;365406;6,1338;58853040;972,792;32857;18,9417;2138646;555,4;33903;21,0433;1308996;215,52;141;12,87
09/01/2014;12,6688;47125640;599,8;376454;6,09;54553488;979,84;46786;18,9033;2074200;556,4;36950;21,0633;964104;215,04;916;12,89
10/01/2014;12,7239;35956328;596,8;480260;6,1294;52266880;973,44;36677;18,89;1535790;556,6;43173;21,3733;716166;214,24;336;12,14
13/01/2014;12,3963;67384232;612,6;487131;5,9438;73096192;1000,96;77336;18,455;2956314;569,6;53927;20,7567;1041354;211,36;2055;13,28
14/01/2014;12,6588;44911648;598,96;421777;6,1756;56995216;964,48;77782;18,725;1827084;561,2;45467;21,2867;834654;218,16;1268;12,28
15/01/2014;12,805;43011992;592,6;411535;6,2738;52228560;947,84;78925;18,9817;2315154;553,8;41989;21,5083;735030;212,064;442;12,28
16/01/2014;12,7625;29672344;594,4;239591;6,2806;36254288;947,2;40023;18,8333;1462158;557,8;30259;21,455;558162;209,76;720;12,53
17/01/2014;12,655;33835216;599,4;360675;6,2069;36814608;958,08;38450;18,895;1842066;555,8;50644;21,3;615162;210,291;1036;12,44
21/01/2014;12,725;39713216;595,4;364406;6,3006;40954000;944;50859;18,8217;3027954;558;46756;21,465;671580;211,517;237;12,87
22/01/2014;12,75;31664720;594,8;221562;6,3375;34583808;937,6;34437;18,745;1378326;560;23963;21,6733;833796;209,776;285;12,84
23/01/2014;12,5438;53965408;604,2;527664;6,2919;50600544;945,28;51144;18,35;2879532;572;51588;21,33;943488;208;78;13,77
24/01/2014;12,0038;105918384;630,2;900399;6,0356;76401936;981,92;215572;17,6233;4656906;594,2;96554;20,2267;803733;211,36;306;18,14
27/01/2014;11,8763;97152376;636,8;1049576;5,9275;102674432;1000,96;219528;17,52;4230000;597,8;102192;19,86;1974834;221,3895;6677;17,42
28/01/2014;12,02;53639688;629;540680;5,9188;47228368;1001,76;152475;17,715;2242866;591,2;45914;20,19;1072602;226,36;8255;15,8
29/01/2014;11,79;80555808;641,2;1106982;5,7931;98223440;1023,2;190898;17,3067;3847584;604,6;94573;19,7833;2295675;221,48;3095;17,35
30/01/2014;12,0425;56394680;627,2;594649;5,9969;48683200;986,88;206613;17,54;2337330;596,6;49767;20,3833;1056006;226,2;2469;17,29
31/01/2014;11,8925;58732664;634,6;739732;5,9713;60797296;991,04;164559;17,195;3528924;608,2;55923;20,1767;875994;219,64;2834;18,41
03/02/2014;11,3475;362949640;663;1205896;5,7031;88583232;1035,04;388368;16,515;4981938;632,2;107944;18,66;95802171;220,36;1998;21,44
04/02/2014;11,5138;74876296;654,4;839680;5,78;60697664;1021,12;157907;16,6183;3225426;627,8;77589;19,2867;4217634;237,92;6873;19,11
05/02/2014;11,4875;77417328;655,8;1037435;5,75;54215184;1026,4;208471;16,6517;4225554;626,6;79645;18,98;2401101;232;3193;19,95
06/02/2014;11,78;58849312;639;685671;5,8913;41639504;1000,48;213480;17,07;2244306;611,4;61777;19,5467;678498;233,12;3226;17,23
07/02/2014;12,085;59581576;622;880508;6,1019;54750208;964,8;311540;17,4183;3110388;598,4;63387;19,9133;539106;226,4845;2687;15,29
10/02/2014;12,1213;37127448;620,4;418617;6,1738;43867728;953,12;99258;17,435;997086;598;30276;20,04;490563;222,2;5392;15,26
11/02/2014;12,3875;76174768;606,4;839310;6,3138;58848256;932;205805;17,86;2075298;583,2;44580;20,4133;936921;221,08;1503;14,51
12/02/2014;12,4063;47940296;605,2;569628;6,3388;49144944;927,68;154225;17,8517;1830858;583,2;34399;20,6433;380589;216,52;2602;14,3
13/02/2014;12,53;44486320;599,6;548194;6,4313;52078704;914,24;238262;17,9717;2425500;579,4;44614;20,94;673404;214,12;1224;14,14
14/02/2014;12,6663;34204960;593,4;612353;6,46;42231904;910,88;180910;18,2717;1999800;569,8;49358;21,1267;588069;210,84;717;13,57
18/02/2014;12,7025;32380424;591,4;438928;6,5231;32329840;901,6;178651;18,2117;1523700;571,4;37990;21,35;521778;209,36;984;13,87
19/02/2014;12,535;57105664;599,6;701447;6,4344;57517392;913,76;295103;18,025;2620092;577,6;60795;21,0833;690900;206,68;2879;15,5
20/02/2014;12,6675;52785992;592;564243;6,4869;55949760;905,6;233034;18,2133;1806174;571,2;53389;21,3833;777612;209,6;2160;14,79
21/02/2014;12,6463;45365608;593,4;408372;6,4688;45887680;908,32;149732;18,1767;1589442;572,6;27600;21,43;790680;206,84;657;14,68
24/02/2014;12,7725;35208456;588,4;566563;6,5463;35329536;897,28;220368;18,4042;2252556;564,8;42764;21,6;423723;206,08;851;14,23
25/02/2014;12,775;52140152;587,4;522696;6,5263;56456960;899,68;289481;18,345;2432448;566,2;39885;21,6033;828291;203,68;1057;13,67
26/02/2014;12,7713;50614128;587,4;497063;6,5156;58169568;901,44;298569;18,3967;1028760;565;24731;21,77;391746;204,64;667;14,35
27/02/2014;12,91;42438992;581;431110;6,6019;41100944;889,44;265139;18,58;1072818;559,8;30238;21,9467;283710;202,68;786;14,04
28/02/2014;12,97;63877440;578,8;812240;6,5838;53353264;892,16;328192;18,6867;3201576;556,4;65188;22,02;578097;200,96;4878;14
03/03/2014;12,7913;71220432;586,4;884001;6,4875;52163104;904,96;462263;18,3367;3297132;566,2;67854;21,7833;1034436;200,36;2445;16
04/03/2014;13,1625;200328280;569,4;645000;6,6531;65397232;881,28;503306;18,84;2757468;550,8;59676;22,4667;646431;202,84;3923;14,1
05/03/2014;13,16;32185296;569;411792;6,69;42503680;876,16;299125;18,7583;1547652;553,2;27827;22,3533;522249;196,16;3621;13,89
06/03/2014;13,2363;41018208;566;436538;6,6744;45361824;878,24;303017;18,92;1373802;548,5975;36155;22,43;574545;197,08;295;14,21
07/03/2014;13,24;45901392;565,8;768437;6,6094;62159280;886,88;517392;18,9817;2196042;547;42704;22,4867;357192;196,76;1180;14,11
10/03/2014;13,2375;27147288;565,8;501040;6,6194;38970144;885,12;345003;18,9083;1395546;548,8;41662;22,2533;452103;196,32;5976;14,2
11/03/2014;13,1013;41034488;572;570052;6,5656;67997520;892,8;436869;18,7633;1831530;553,2;32436;22,0067;373836;198,04;2740;14,8
12/03/2014;13,1075;31073520;571,4;621527;6,6113;55076992;886,08;344275;18,7383;1468752;553,6;38826;22,0267;664710;200,48;2936;14,47
13/03/2014;12,8125;57451648;584;959484;6,4281;88080048;910,88;433003;18,22;2726508;569;59753;21,5533;582051;200,16;2848;16,22
14/03/2014;12,7375;70612096;587,4;860001;6,3356;64582064;923,2;332488;18,1217;2386878;571,8;63928;21,7233;784941;204,08;5107;17,82
17/03/2014;12,96;43991784;577;721474;6,4513;46527792;907,36;272854;18,5232;2104698;559,2;59087;22,01;352905;202,68;4152;15,64
18/03/2014;13,1513;41899528;568,6;543712;6,6056;54095008;884,8;337656;18,7167;1629132;553;32457;22,4267;498063;199,96;1701;14,52
19/03/2014;13,0238;55099040;575;817059;6,5369;64167504;894,56;245192;18,4933;2160366;560,8;55603;22,11;614043;195,96;710;15,12
20/03/2014;13,155;45048208;568,2;505957;6,5688;49088736;889,6;220680;18,7267;1681476;552,8;46085;22,2733;332589;198,84;2530;14,52
21/03/2014;13,0575;49595536;572,4;655174;6,4088;84974176;911,262;377258;18,6317;2400144;555,4;52392;22,16;639087;197,64;594;15
24/03/2014;12,9525;59775216;577;679784;6,3012;98352688;926,4;540537;18,5867;2032614;556,8;48557;21,8467;467604;198,2;2318;15,09
25/03/2014;13,0763;37144304;571,4;614714;6,3381;85644384;920,64;553026;18,8117;1898550;550,2;53205;21,94;678942;200,84;10329;14,02
26/03/2014;12,8788;35992424;580;764601;6,175;81065232;944,32;619768;18,5317;1656420;556,8;52811;21,3733;302346;200,24;5457;14,93
27/03/2014;12,8363;37551960;582,2;737584;6,1063;68190528;955,36;600576;18,5167;1648272;557,2;59585;21,2767;573690;205,24;4825;14,62
28/03/2014;12,9438;33176280;576,6;584630;6,1319;51961776;951,52;445622;18,6467;1868466;553,8;61213;21,49;476229;206,36;3257;14,41
31/03/2014;13,1638;23856504;567;622256;6,2156;53610080;937,44;386742;18,9817;1757826;544,4;50410;22,15;593106;204,28;2236;13,88
01/04/2014;13,3325;22105096;559,6;411757;6,4325;55989328;904,8;365030;19,125;1731210;539,6;49385;22,5333;563865;198;1364;13,1
02/04/2014;13,4238;23249568;556;440086;6,4669;53729360;900;402548;19,2417;1877286;536,4;37618;22,67;1145199;194,48;2472;13,09
03/04/2014;13,3938;24595896;557,2;411506;6,3656;51640432;914,56;384026;19,2217;1353414;536,6;30679;22,4733;851598;193,48;2225;13,37
04/04/2014;13,0775;54489688;570,2;884362;6,0219;114357936;962,56;701535;18,89;3808164;546,2;81919;21,81;603360;194,72;2388;13,96
07/04/2014;12,7863;53866320;582,8;758150;5,9144;91539984;980,48;663508;18,4783;3065202;558;85240;21,02;1032309;201,04;4390;15,57
08/04/2014;12,885;33387056;578;535421;6,0181;68019344;963,2;593202;18,5233;1952892;556,2;49232;21,2933;1025667;207,76;5255;14,89
09/04/2014;13,165;19508136;565,4;500935;6,2263;52910400;930,096;533105;18,9367;2421642;544;48717;21,7133;324516;205,4;2332;13,82
10/04/2014;12,6063;44440872;589,4;722412;5,8419;122380576;987,36;782469;18,3033;3412188;562,2;80919;20,7533;734247;201,32;6107;15,89
11/04/2014;12,3825;44343840;600,2025;907766;5,7063;86854720;1010,56;765505;17,9983;4838634;571,6;93355;20,25;537933;210;963;17,03
14/04/2014;12,575;38504256;590,8;605628;5,7931;74649312;994,72;585316;18,305;2514558;561,4;58036;20,4367;458742;215,08;2469;16,11
15/04/2014;12,755;49606024;582,6;947563;5,83;90426288;987,68;821415;18,52;3748746;555,3975;86978;20,71;543981;213,32;2489;15,61
16/04/2014;13,0063;26728576;570,34;484984;5,9819;44670064;961,92;549746;18,8917;1784898;544;70986;21,1333;569778;210,56;1557;14,18
17/04/2014;13,045;38975840;568,8;445827;5,9856;34746208;961,12;353303;18,8617;1859238;544,8;45537;21,2333;409143;205,68;3166;13,36
21/04/2014;13,145;29074856;564,8;295315;6,0763;35226576;947,2;219006;18,9333;858804;542,6;23621;21,39;426453;204,76;818;13,25
22/04/2014;13,2525;28974232;560;395832;6,1744;27903456;931,68;248470;19,1017;1128450;537,6;42106;21,6767;518295;204,16;435;13,19
23/04/2014;13,205;24600000;562;307889;6,0631;32105872;948,336;269878;19,0733;628692;538,6;24090;21,5967;546846;200,48;1133;13,27
24/04/2014;13,2475;46147680;559,8;404369;6,1813;47173536;929,6;384165;19,0733;1229028;538,6;29535;21,65;993120;201,2;1136;13,32
25/04/2014;13,0375;38188376;569;524952;5,9819;42438688;960,48;411554;18,7717;1491978;547,4;53141;21,1067;626835;201,32;1456;14,06
28/04/2014;13,1163;66836184;565,2;636915;6,025;73827392;952,96;760399;18,9433;2692434;541,8;69200;20,9933;896412;205,84;735;13,97
29/04/2014;13,23;29111648;560,4;358485;6,1156;31346448;938,4;369973;19,1383;1248786;536,4;37942;21,1533;287310;207,16;2498;13,71
30/04/2014;13,3263;30782912;556,6;401327;6,1481;32752496;933,28;314325;19,2433;1450692;533,2;29522;21,4067;408543;205,4;1397;13,41
01/05/2014;13,3125;38914136;556,6;331294;6,1875;34839872;927,68;345686;19,1867;1018032;534,8;27045;21,48;400326;203,08;3969;13,25
02/05/2014;13,2775;41222432;558;370444;6,1638;46011312;931,04;356305;19,0933;1421178;537,8;34485;21,5533;1019202;202,16;2505;12,91
05/05/2014;13,33;26375808;556,2;343065;6,2263;29787360;921,76;256129;19,125;1148676;536,2;45042;21,5833;332709;201,16;908;13,29
06/05/2014;13,1013;33087456;565,4;334860;6,0638;39857616;944,8;251840;18,845;849366;544,2;36102;21,2267;461226;201,28;2422;13,8
07/05/2014;13,2481;47354768;559,2;442400;6,0269;52618304;950,88;416805;19,1383;2167362;535,8;56800;21,4667;391680;204,32;1192;13,4
08/05/2014;13,2175;33436384;560,4;473093;6,0175;55150448;952,32;342285;19,215;1600272;533,8;45382;21,2333;475680;202,32;2561;13,43
09/05/2014;13,265;31953496;558,2;327549;6,0638;44457504;944,96;316781;19,3117;1230672;531,2;27347;21,3467;261318;204,44;1668;12,92
12/05/2014;13,5163;24692032;547,8;445189;6,2581;24256880;914,4;301964;19,55;1402242;524,2;43104;21,99;739257;203,32;923;12,23
13/05/2014;13,5363;25952792;546,8;322690;6,2663;24289568;912,96;219876;19,6167;1130976;522,6;25433;21,7733;535995;197,2;1558;12,13
14/05/2014;13,4138;25763288;552;357143;6,2006;18696336;922,24;207826;19,395;818388;528,2025;34938;21,44;407118;198,84;798;12,17
15/05/2014;13,175;51748952;561,8;684124;6,1069;40718912;936,64;400004;19,0283;2437266;538,2;112644;21,09;531786;202,08;3800;13,17
16/05/2014;13,2725;36904040;557,5975;377140;6,1856;26175776;924,8;300526;19,135;1109010;535,2;31584;21,2967;321111;205,48;1351;12,44
19/05/2014;13,3663;21182112;553,4;282211;6,275;23039120;910,88;195839;19,1533;1154862;534,2;14606;21,5333;384786;203,36;7991;12,42
20/05/2014;13,1813;126358464;560,8;410113;6,2281;29106688;918,24;315707;18,8333;1136724;543,4;33923;21,05;394770;201,32;1548;12,96
21/05/2014;13,4088;30059240;551,2;470246;6,3456;22412976;900,48;313231;19,2217;1519962;532,2;39638;21,32;413769;205,12;723;11,91
22/05/2014;13,4788;24161616;548,4;345021;6,3975;23491696;892,64;167787;19,2517;480042;531,4;21327;21,5567;208740;203,16;866;12,03
23/05/2014;13,5888;19415640;543,8;242519;6,4938;13120288;879,68;134023;19,415;1164504;527,2;20708;21,82;371847;200,3595;1392;11,36
27/05/2014;13,7563;19676872;537,2;363554;6,6575;16673280;857,28;168095;19,5517;1658592;522,8;73227;22,13;267468;198,12;1263;11,51
28/05/2014;13,7313;26597784;538;289324;6,6131;27533648;862,72;174257;19,47;823074;525;21505;21,9767;452904;195,52;7755;11,68
29/05/2014;13,8763;23841272;532,4025;269033;6,6963;19938560;851,68;161930;19,625;499590;521,2;19072;22,22;323745;196,44;1754;11,57
30/05/2014;13,9138;25872752;531;294451;6,7006;16116992;851,68;212648;19,665;1051404;519,4;23836;22,0933;369591;194,68;695;11,4
02/06/2014;13,9475;24699504;529,4;268738;6,6838;15694944;853,12;129625;19,7267;1361766;518,2;20053;22,2667;596001;195,28;1472;11,58
03/06/2014;13,9375;19972112;530,2;181880;6,6806;13340000;853,44;147528;19,695;566076;519;13898;22,24;324879;194,24;885;11,87
04/06/2014;13,995;17842536;527,8025;243681;6,7256;14441024;847,36;180169;19,72;929640;518,4;12467;22,4567;187167;194,736;60;12,08
05/06/2014;14,17;33352208;520,8;504547;6,8413;19728480;832,8;302038;19,95;1449150;512,4;29697;22,9067;509262;192,36;1257;11,68
06/06/2014;14,3075;21618456;515,8;321611;6,9188;18142720;823,84;158532;20,1767;1281450;506,8;30597;23,14;297990;188,52;2784;10,73
09/06/2014;14,3388;23316072;514,6;271063;6,9081;15297728;824,64;139257;20,205;719760;505,4;24143;23,3633;350655;186,24;5140;11,15
10/06/2014;14,3438;15329528;514,8;218516;6,9294;15282560;822,08;116127;20,235;705072;505;15598;23,1833;262203;185,04;1153;10,99
11/06/2014;14,2438;24407264;518;250313;6,9256;18324752;822,56;172774;19,99;1195338;511;24857;23,0367;250965;186,08;899;11,6
12/06/2014;14,0413;35791864;525,6;416944;6,8075;29416896;836,802;166055;19,7467;1231458;517,8;32614;22,81;442551;187,28;476;12,56
13/06/2014;14,1238;20975288;522,6;363831;6,8444;18778048;832,16;170728;19,8217;911472;515,4;27486;22,93;347232;188,92;664;12,18
16/06/2014;14,1425;18879736;521,2;286141;6,855;14260448;830,4;151438;19,8317;543144;514,8;15375;22,9567;486957;188,08;1285;12,65
17/06/2014;14,2175;17055512;518,6;260262;6,8619;15834704;829,44;133419;19,9167;795366;512,6;31132;23,35;27941985;187,96;1664;12,06
18/06/2014;14,4275;26076008;511;387009;6,9456;18213840;819,84;185752;20,1317;1207362;507;31822;23,5233;1369521;184,84;1554;10,61
19/06/2014;14,4675;24360208;509,6;303323;6,9306;15875696;820,96;106438;20,1733;465792;506;19203;23,56;495852;183,2;1568;10,62
20/06/2014;14,52;21246288;507,6;262295;6,9438;12541920;819,52;101553;20,25;825030;503,8;15604;23,6633;610215;182,92;999;10,85
23/06/2014;14,5163;14437256;508,2;195896;6,9475;13910256;818,88;103773;20,1983;893988;505,2;11055;23,6733;595017;182;391;10,98
24/06/2014;14,3363;31897064;514,4;414095;6,935;30043616;821,12;315326;19,94;1906386;511,8;42387;23,2767;877017;182,28;1747;12,13
25/06/2014;14,45;23814472;509,6;320489;7,0131;24044576;810,08;228916;19,9983;738396;509;24858;23,6067;551484;184,96;1975;11,59
26/06/2014;14,4275;28891456;510;300778;7,0188;27831408;808,96;142736;19,9483;1451466;510,2;36993;23,49;435198;182,56;757;11,63
27/06/2014;14,485;18068560;508,2;259917;7,0775;20918880;802,4;139457;19,97;1333134;510,2;29585;23,71;472995;183,32;4112;11,26
30/06/2014;14,4725;16658176;508,8;329112;7,1063;15315536;799,2;131248;19,9;1558236;511,2;31847;23,9867;864489;181,46;438;11,57
01/07/2014;14,6638;73819640;502;411882;7,2631;16113520;781,28;194891;20,21;1465662;503,4;41879;24,35;26010723;179,64;901;11,15
02/07/2014;14,6913;16349712;500,6;193718;7,285;17169120;779,04;110348;20,2583;663984;502,2;18840;24,0533;2462430;176,76;2162;10,82
03/07/2014;14,8475;12021752;496;225871;7,3706;16311616;769,12;76451;20,4767;618144;497;26726;24,2967;379344;178,8;1334;10,32
07/07/2014;14,7363;21795680;499,4;211897;7,3281;27301808;774,08;133695;20,36;1216164;499,4;24884;23,8633;671829;176,84;774;11,33
08/07/2014;14,5413;30830320;505,6;420543;7,155;33959088;792,32;223029;20,125;1330020;505,2;44717;23,4933;1015257;180,24;1442;11,98
09/07/2014;14,675;18891360;501;257700;7,26;25047264;780,48;186717;20,2917;877038;501;23723;23,62;668331;182,84;2625;11,65
10/07/2014;14,5588;24532920;505,6;413675;7,215;21850800;785,44;200514;20,1417;1638438;504,94;35939;23,27;1117149;182;675;12,59
11/07/2014;14,595;15412560;503,8;262546;7,3006;18136656;775,84;159317;20,1967;1318920;503,2;18110;23,2133;615258;184,24;1258;12,08
14/07/2014;14,7425;15668904;498,6;253703;7,3963;13679344;765,6;90948;20,4533;926994;496,6;30840;23,4233;885003;185;635;11,82
15/07/2014;14,6913;27613584;500,4;432725;7,345;29707440;771,04;224441;20,4833;1130346;496,2;46413;23,25;1017762;183,4;542;11,96
